name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2019-06-12,1800,27,9,S,61,9
Skourta,38.21,23.55,2019-06-12,2100,26,9,SE,64,9
Skourta,38.21,23.55,2019-06-13,0,26,4,SSW,62,9
Skourta,38.21,23.55,2019-06-13,300,23,7,NNW,61,10
Skourta,38.21,23.55,2019-06-13,600,24,8,NNW,52,10
Skourta,38.21,23.55,2019-06-13,900,29,7,SW,42,10
Skourta,38.21,23.55,2019-06-13,1200,33,5,NE,37,10
Skourta,38.21,23.55,2019-06-13,1500,31,6,ESE,43,10
Skourta,38.21,23.55,2019-06-13,1800,31,12,SSE,56,10
Skourta,38.21,23.55,2019-06-13,2100,29,8,S,54,10
Skourta,38.21,23.55,2019-06-14,0,27,4,SW,49,10
Skourta,38.21,23.55,2019-06-14,300,26,4,NW,50,10
Skourta,38.21,23.55,2019-06-14,600,26,4,WSW,40,10
Skourta,38.21,23.55,2019-06-14,900,31,3,ENE,36,10
Skourta,38.21,23.55,2019-06-14,1200,32,6,S,36,10
Skourta,38.21,23.55,2019-06-14,1500,33,11,S,40,10
Skourta,38.21,23.55,2019-06-14,1800,31,9,SSE,51,10
Skourta,38.21,23.55,2019-06-14,2100,29,4,ESE,49,10
Skourta,38.21,23.55,2019-06-15,0,28,7,N,46,10
Skourta,38.21,23.55,2019-06-15,300,25,10,SW,50,10
Skourta,38.21,23.55,2019-06-15,600,25,13,ESE,48,10
Skourta,38.21,23.55,2019-06-15,900,30,19,WSW,39,10
Skourta,38.21,23.55,2019-06-15,1200,31,23,N,35,10
Skourta,38.21,23.55,2019-06-15,1500,30,23,N,33,10
Skourta,38.21,23.55,2019-06-15,1800,29,20,N,42,10
Skourta,38.21,23.55,2019-06-15,2100,27,11,SE,52,10
Skourta,38.21,23.55,2019-06-16,0,25,12,NNW,56,10
Skourta,38.21,23.55,2019-06-16,300,24,11,NNW,63,10
Skourta,38.21,23.55,2019-06-16,600,24,14,SW,53,10
Skourta,38.21,23.55,2019-06-16,900,29,22,N,41,10
Skourta,38.21,23.55,2019-06-16,1200,31,17,N,33,10
Skourta,38.21,23.55,2019-06-16,1500,32,14,NNE,34,10
Skourta,38.21,23.55,2019-06-16,1800,29,8,ESE,44,10
Skourta,38.21,23.55,2019-06-16,2100,28,6,S,49,10
Skourta,38.21,23.55,2019-06-17,0,27,8,N,51,10
Skourta,38.21,23.55,2019-06-17,300,24,9,NNW,55,10
Skourta,38.21,23.55,2019-06-17,600,24,11,SW,51,10
Skourta,38.21,23.55,2019-06-17,900,29,10,N,43,10
Skourta,38.21,23.55,2019-06-17,1200,30,6,SE,42,9
Skourta,38.21,23.55,2019-06-17,1500,31,5,N,41,9
Skourta,38.21,23.55,2019-06-17,1800,30,10,WSW,45,10
Skourta,38.21,23.55,2019-06-17,2100,27,4,SSE,44,10
Skourta,38.21,23.55,2019-06-18,0,26,8,NNW,47,10
Skourta,38.21,23.55,2019-06-18,300,24,13,NNW,55,9
Skourta,38.21,23.55,2019-06-18,600,24,14,NNW,51,10
Skourta,38.21,23.55,2019-06-18,900,29,14,SW,44,10
Skourta,38.21,23.55,2019-06-18,1200,31,9,ESE,40,10
Skourta,38.21,23.55,2019-06-18,1500,29,9,NW,55,10
Skourta,38.21,23.55,2019-06-18,1800,26,12,WSW,69,3
Skourta,38.21,23.55,2019-06-18,2100,26,9,NW,58,10
Skourta,38.21,23.55,2019-06-19,0,25,9,NNW,60,10
Skourta,38.21,23.55,2019-06-19,300,24,10,N,65,10
Skourta,38.21,23.55,2019-06-19,600,24,9,WSW,57,10
Skourta,38.21,23.55,2019-06-19,900,28,5,ESE,47,10
Skourta,38.21,23.55,2019-06-19,1200,28,7,W,48,9
Skourta,38.21,23.55,2019-06-19,1500,29,8,S,57,9
Skourta,38.21,23.55,2019-06-19,1800,27,9,SSW,63,9
Skourta,38.21,23.55,2019-06-19,2100,27,4,SW,63,10
Skourta,38.21,23.55,2019-06-20,0,26,3,SSW,66,10
Skourta,38.21,23.55,2019-06-20,300,25,5,NW,64,10
Skourta,38.21,23.55,2019-06-20,600,25,5,SW,56,10
Skourta,38.21,23.55,2019-06-20,900,28,4,ENE,46,10
Skourta,38.21,23.55,2019-06-20,1200,29,10,SSW,50,10
Skourta,38.21,23.55,2019-06-20,1500,27,13,SSE,55,9
Skourta,38.21,23.55,2019-06-20,1800,27,8,S,60,9
Skourta,38.21,23.55,2019-06-20,2100,27,4,SE,61,10
