name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Marathonas,38.153,23.963,2014-02-15,1800,13,10,25,74,10,0
Marathonas,38.153,23.963,2014-02-15,2100,11,9,360,76,10,0
Marathonas,38.153,23.963,2014-02-16,0,11,4,335,77,10,0
Marathonas,38.153,23.963,2014-02-16,300,11,5,335,75,10,0
Marathonas,38.153,23.963,2014-02-16,600,10,2,315,73,10,0
Marathonas,38.153,23.963,2014-02-16,900,13,3,180,54,10,0
Marathonas,38.153,23.963,2014-02-16,1200,17,9,180,55,10,0
Marathonas,38.153,23.963,2014-02-16,1500,17,12,180,59,10,0
Marathonas,38.153,23.963,2014-02-16,1800,14,9,180,75,10,0
Marathonas,38.153,23.963,2014-02-16,2100,12,9,180,78,10,0
Marathonas,38.153,23.963,2014-02-17,0,13,5,205,82,10,0
Marathonas,38.153,23.963,2014-02-17,300,13,5,205,84,10,0
Marathonas,38.153,23.963,2014-02-17,600,11,8,225,83,10,0
Marathonas,38.153,23.963,2014-02-17,900,13,9,205,66,10,0
Marathonas,38.153,23.963,2014-02-17,1200,18,8,225,59,10,0
Marathonas,38.153,23.963,2014-02-17,1500,21,8,205,61,10,0
Marathonas,38.153,23.963,2014-02-17,1800,15,6,205,78,10,0
